id	pos	p1	ihh12
3247	970164	0.002	0.0201005
3248	970561	0.694	0.0197625
3249	970653	0.4	0.0187967
3250	970857	0.284	0.0192014
3251	970952	0.006	0.0192854
3252	970970	0.01	0.0192496
3253	971730	0.004	0.0194794
3254	971755	0.328	0.0192203
3255	972393	0.278	0.0197268
3256	972545	0.018	0.0196098
3257	972704	0.294	0.0193968
3258	973042	0.278	0.0202892
3259	973256	0.014	0.0204025
3260	973403	0.004	0.0204878
3261	973757	0.01	0.0204882
3262	974507	0.012	0.0204378
3263	974772	0.002	0.0205994
3264	975527	0.258	0.0201425
3265	975648	0.002	0.0202422
3266	975681	0.002	0.0202308
3267	975706	0.33	0.0194865
3268	975714	0.01	0.019896
3269	975815	0.004	0.0198898
3270	976002	0.006	0.0198836
3271	976156	0.39	0.0200183
3272	976402	0.012	0.0200835
3273	976905	0.012	0.0199122
3274	976930	0.214	0.0196666
3275	977102	0.32	0.0194835
3276	977172	0.004	0.0197599
3277	977545	0.39	0.0196832
3278	977757	0.022	0.0199512
3279	977874	0.01	0.019986
3280	978086	0.186	0.0197209
3281	978357	0.054	0.0197526
3282	978606	0.206	0.0180521
3283	978918	0.002	0.0193673
3284	979140	0.316	0.0185724
3285	979471	0.44	0.0188473
3286	979613	0.39	0.0185555
3287	979880	0.44	0.0189177
3288	979994	0.01	0.019214
3289	980779	0.004	0.019209
3290	980990	0.054	0.0191064
3291	981110	0.01	0.0194534
3292	981148	0.002	0.0194243
3293	981316	0.2	0.0191644
3294	981507	0.46	0.0187099
3295	981703	0.074	0.0187139
3296	981809	0.34	0.0187352
3297	982021	0.122	0.0191353
3298	982200	0.54	0.0202757
3299	982246	0.46	0.0202757
3300	982820	0.522	0.0204101
3301	983409	0.47	0.0194536
3302	983597	0.53	0.0194536
3303	983851	0.072	0.0218017
3304	983948	0.002	0.0223796
3305	984422	0.454	0.0218072
3306	984664	0.546	0.0218072
3307	984852	0.002	0.0220729
3308	985085	0.036	0.0218971
3309	985497	0.006	0.0220664
3310	985637	0.004	0.0221371
3311	986658	0.002	0.0218191
3312	987065	0.064	0.0214735
3313	987236	0.556	0.0207454
3314	987361	0.064	0.0207379
3315	987407	0.444	0.0210773
3316	988002	0.012	0.0210103
3317	988096	0.088	0.020311
3318	988187	0.468	0.0201992
3319	988299	0.532	0.0201992
3320	988316	0.008	0.0201658
3321	988715	0.468	0.0202133
3322	989001	0.006	0.0201292
3323	989034	0.532	0.0202104
3324	989531	0.002	0.0225808
3325	989947	0.002	0.0225574
3326	990113	0.61	0.0188298
3327	990353	0.61	0.0188298
3328	990569	0.002	0.0188174
3329	990617	0.036	0.018719
3330	990648	0.39	0.0187491
3331	990749	0.026	0.0186196
3332	990788	0.002	0.018928
3333	990811	0.008	0.0188564
3334	990878	0.61	0.0194947
3335	990905	0.018	0.0196836
3336	991245	0.106	0.0196977
3337	991469	0.032	0.0201423
3338	992364	0.038	0.0200384
3339	992420	0.004	0.0206309
3340	992581	0.058	0.020764
3341	993010	0.774	0.0212413
3342	993060	0.08	0.0168809
3343	993173	0.044	0.0202581
3344	993362	0.212	0.0229032
3345	994081	0.006	0.0228504
3346	994419	0.774	0.0229006
3347	995097	0.226	0.0229006
3348	995339	0.226	0.0229006
3349	995454	0.012	0.0228369
3350	995481	0.226	0.0229463
3351	995503	0.774	0.0229463
3352	996087	0.004	0.022839
3353	996400	0.028	0.0226744
3354	996602	0.002	0.0226557
3355	996732	0.06	0.0221148
3356	997377	0.226	0.0222657
3357	997688	0.014	0.0224364
3358	997918	0.056	0.0217254
3359	998146	0.014	0.0224969
3360	998360	0.01	0.0225079
3361	998712	0.65	0.0214321
3362	999891	0.786	0.0232226
3363	999911	0.004	0.023366
3364	1000463	0.128	0.0228713
3365	1001171	0.208	0.0210127
3366	1001242	0.786	0.0236015
3367	1001553	0.002	0.0238215
3368	1002149	0.006	0.0238787
3369	1002208	0.002	0.023887
3370	1003049	0.006	0.023443
3371	1003202	0.008	0.0233468
3372	1003413	0.002	0.0234134
3373	1004379	0.014	0.0233853
3374	1004695	0.06	0.0234124
3375	1005126	0.01	0.0260362
3376	1005440	0.006	0.0261322
3377	1005638	0.15	0.0258765
3378	1005845	0.018	0.0279288
3379	1006444	0.006	0.028226
3380	1006555	0.012	0.0281878
3381	1007528	0.002	0.0283885
3382	1007563	0.196	0.0266654
3383	1007589	0.008	0.0270904
3384	1008508	0.192	0.027059
3385	1008898	0.088	0.02612
3386	1009060	0.006	0.0265514
3387	1009845	0.002	0.0265812
3388	1010393	0.002	0.0266318
3389	1010522	0.004	0.0266394
3390	1010824	0.002	0.026668
3391	1011544	0.002	0.0268821
3392	1011813	0.024	0.0266844
3393	1011919	0.206	0.0264409
3394	1012172	0.37	0.0246245
3395	1013943	0.014	0.0262262
3396	1014803	0.002	0.0262322
3397	1015267	0.194	0.0259969
3398	1016154	0.088	0.0258112
3399	1016456	0.03	0.0263571
3400	1017510	0.008	0.0264677
3401	1017972	0.036	0.0260292
3402	1019122	0.388	0.0246606
3403	1019228	0.004	0.0246316
3404	1019481	0.048	0.0237629
3405	1019818	0.388	0.0243205
3406	1019848	0.138	0.0222859
3407	1020143	0.612	0.0261415
3408	1020856	0.01	0.0263756
3409	1020889	0.006	0.0263948
3410	1020906	0.346	0.0261828
3411	1022387	0.004	0.0261522
3412	1022528	0.006	0.0261259
3413	1022764	0.004	0.026027
3414	1023165	0.004	0.0261512
3415	1023197	0.088	0.02583
3416	1023355	0.346	0.025689
3417	1023463	0.346	0.024129
3418	1024544	0.002	0.0242161
3419	1024653	0.114	0.023977
3420	1024731	0.368	0.0239886
3421	1025225	0.714	0.0251908
3422	1025294	0.008	0.025186
3423	1025323	0.06	0.0251388
3424	1025607	0.008	0.0253855
3425	1025769	0.286	0.0254299
3426	1025929	0.006	0.0254149
3427	1026619	0.028	0.0247167
3428	1027363	0.002	0.0253796
3429	1027451	0.014	0.0254034
3430	1027522	0.714	0.0253944
3431	1027742	0.03	0.0251895
3432	1028345	0.286	0.0253195
3433	1028420	0.286	0.0253195
3434	1028515	0.06	0.0255973
3435	1028557	0.002	0.0259339
3436	1028591	0.1	0.0249219
3437	1029305	0.004	0.0253352
3438	1029514	0.37	0.0245093
3439	1029959	0.002	0.0249556
3440	1030967	0.048	0.0248183
3441	1031119	0.004	0.0249777
3442	1031325	0.248	0.0239338
3443	1031702	0.206	0.0244209
3444	1031946	0.356	0.0260849
3445	1031961	0.356	0.0260849
3446	1032302	0.042	0.0262945
3447	1032340	0.004	0.0266024
3448	1032710	0.01	0.0265789
3449	1032860	0.038	0.0265425
3450	1033434	0.004	0.0265041
3451	1033634	0.038	0.0265511
3452	1033720	0.03	0.0266765
3453	1034357	0.006	0.0267783
3454	1034671	0.008	0.0266408
3455	1035508	0.03	0.0269507
3456	1035982	0.144	0.0267501
3457	1035993	0.002	0.0290105
3458	1036766	0.35	0.0280628
3459	1037845	0.002	0.0285742
3460	1037867	0.486	0.0276507
3461	1037954	0.002	0.0276069
3462	1039133	0.486	0.0277281
3463	1039485	0.06	0.027149
3464	1039531	0.034	0.0291538
3465	1039538	0.002	0.0293366
3466	1039574	0.486	0.0293935
3467	1039732	0.002	0.0299349
3468	1039811	0.04	0.0297565
3469	1040326	0.01	0.0296884
3470	1040566	0.002	0.0306086
3471	1040808	0.03	0.0303957
3472	1040825	0.002	0.0304966
3473	1041190	0.008	0.0303516
3474	1042183	0.638	0.0301114
3475	1042193	0.004	0.0301151
3476	1042553	0.004	0.0299381
3477	1042780	0.368	0.031021
3478	1043026	0.02	0.0326808
3479	1043136	0.354	0.0324526
3480	1044090	0.022	0.0323639
3481	1044096	0.004	0.0323863
3482	1044280	0.354	0.0323952
3483	1044352	0.004	0.0329158
3484	1044848	0.006	0.032677
3485	1045224	0.026	0.0327622
3486	1045357	0.002	0.0329205
3487	1045700	0.5	0.0315091
3488	1046152	0.5	0.0315091
3489	1046238	0.5	0.0315091
3490	1046253	0.014	0.0313872
3491	1046517	0.04	0.0314791
3492	1046689	0.08	0.0311058
3493	1046963	0.034	0.0311577
3494	1047632	0.04	0.03137
3495	1047982	0.144	0.0314679
3496	1048098	0.856	0.0314679
3497	1048246	0.856	0.0314679
3498	1048574	0.898	0.0315444
3499	1049049	0.016	0.0315674
3500	1049731	0.004	0.0314185
3501	1049953	0.888	0.0308892
3502	1050331	0.348	0.030375
3503	1050373	0.014	0.0304591
3504	1050542	0.014	0.0303661
3505	1050933	0.004	0.0305899
3506	1051140	0.29	0.028512
3507	1051474	0.112	0.0289604
3508	1051520	0.112	0.0289604
3509	1051838	0.002	0.0288628
3510	1052148	0.002	0.0289875
3511	1052194	0.004	0.0289291
3512	1052347	0.112	0.0289907
3513	1052360	0.348	0.0287113
3514	1052555	0.13	0.0295729
3515	1053562	0.002	0.0298207
3516	1053640	0.06	0.0296998
3517	1053724	0.888	0.0296472
3518	1053821	0.082	0.0300542
3519	1054885	0.012	0.0304971
3520	1055436	0.358	0.0301087
3521	1055669	0.042	0.0306528
3522	1056845	0.002	0.030972
3523	1057338	0.026	0.0309089
3524	1057557	0.014	0.0306138
3525	1058236	0.056	0.0305097
3526	1058494	0.376	0.0300216
3527	1058651	0.026	0.0302819
3528	1059032	0.902	0.0297282
3529	1059305	0.026	0.0297858
3530	1060046	0.062	0.0298136
3531	1060519	0.044	0.0293534
3532	1060594	0.19	0.0284829
3533	1061156	0.36	0.0283849
3534	1061244	0.026	0.0288704
3535	1061647	0.586	0.0285659
3536	1062348	0.004	0.0288322
3537	1062489	0.184	0.0291102
3538	1062715	0.296	0.0290106
3539	1063059	0.056	0.0297203
3540	1063210	0.03	0.0299076
3541	1063263	0.384	0.0295339
3542	1063619	0.03	0.0296076
3543	1063625	0.008	0.0297317
3544	1063809	0.042	0.0297738
3545	1064498	0.002	0.0298911
3546	1064734	0.354	0.0298498
3547	1065142	0.022	0.0299278
3548	1065687	0.152	0.0297815
3549	1065945	0.09	0.0295753
3550	1066004	0.034	0.0298047
3551	1066227	0.03	0.0300062
3552	1066435	0.084	0.0292393
3553	1066634	0.084	0.0292393
3554	1066928	0.01	0.0297884
3555	1067020	0.154	0.0297824
3556	1067783	0.03	0.0301727
3557	1067818	0.002	0.0307364
3558	1068522	0.008	0.0297999
3559	1068965	0.044	0.0298888
3560	1068968	0.58	0.0295816
3561	1069220	0.302	0.0301261
3562	1069598	0.002	0.0300669
3563	1069716	0.304	0.0301128
3564	1070292	0.132	0.0291854
3565	1070804	0.002	0.0306832
3566	1071348	0.396	0.0305921
3567	1071655	0.604	0.0305921
3568	1071764	0.604	0.0305921
3569	1071881	0.396	0.0305921
3570	1072951	0.002	0.0306211
3571	1073319	0.002	0.0306083
3572	1073373	0.39	0.0305819
3573	1073457	0.04	0.030377
3574	1073741	0.61	0.0304631
3575	1073761	0.01	0.030843
3576	1074665	0.006	0.0309736
3577	1074720	0.084	0.030431
3578	1074802	0.07	0.0284565
3579	1075111	0.04	0.0293302
3580	1075486	0.434	0.0285157
3581	1075942	0.012	0.0282048
3582	1076056	0.018	0.0284134
3583	1076673	0.004	0.028253
3584	1076993	0.004	0.0283202
3585	1077144	0.394	0.0283222
3586	1077193	0.04	0.0282161
3587	1077244	0.394	0.028465
3588	1077633	0.394	0.028465
3589	1077876	0.156	0.028242
3590	1078101	0.01	0.0282378
3591	1078444	0.002	0.0283747
3592	1078609	0.126	0.0282449
3593	1079157	0.004	0.028493
3594	1079577	0.004	0.0285073
3595	1080116	0.652	0.0273686
3596	1080336	0.348	0.0273686
3597	1080370	0.024	0.0272757
3598	1080543	0.348	0.0273097
3599	1080602	0.078	0.0270919
3600	1080673	0.002	0.0271759
3601	1080733	0.652	0.0271776
3602	1080846	0.348	0.0271776
3603	1081086	0.348	0.0271776
3604	1081361	0.494	0.026684
3605	1081528	0.348	0.0268816
3606	1081543	0.652	0.0268816
3607	1081811	0.082	0.0276535
3608	1083052	0.394	0.0274123
3609	1083245	0.002	0.0273895
3610	1083669	0.078	0.0272194
3611	1084025	0.268	0.0256839
3612	1084035	0.012	0.0271792
3613	1084159	0.394	0.0270857
3614	1084365	0.002	0.0283948
3615	1084888	0.002	0.0283802
3616	1084902	0.024	0.0285325
3617	1085085	0.034	0.0279203
3618	1085178	0.126	0.0282915
3619	1085331	0.014	0.0277977
3620	1085517	0.48	0.0271153
3621	1085679	0.48	0.0271153
3622	1085949	0.336	0.0271249
3623	1086162	0.128	0.0275432
3624	1086414	0.036	0.0272099
3625	1086795	0.038	0.0270686
3626	1087665	0.16	0.0277146
3627	1088552	0.332	0.0273307
3628	1088778	0.49	0.0272302
3629	1088896	0.124	0.0277874
3630	1089219	0.034	0.0277495
3631	1089271	0.09	0.0278029
3632	1089822	0.016	0.0291752
3633	1089875	0.314	0.0288846
3634	1089893	0.036	0.028984
3635	1090698	0.624	0.0291003
3636	1091065	0.034	0.0291295
3637	1091440	0.358	0.0291156
3638	1091627	0.006	0.0288747
3639	1092130	0.306	0.0290288
3640	1092590	0.644	0.0289318
3641	1092660	0.002	0.0296037
3642	1092829	0.006	0.0295379
3643	1092884	0.004	0.0296308
3644	1093147	0.014	0.029383
3645	1093274	0.008	0.0296366
3646	1093436	0.018	0.0301147
3647	1093708	0.018	0.0301147
3648	1094468	0.948	0.0300914
3649	1094881	0.008	0.0288417
3650	1094969	0.018	0.0291097
3651	1095395	0.004	0.0290713
3652	1095433	0.052	0.0290676
3653	1095606	0.018	0.0292055
3654	1096044	0.368	0.0266646
3655	1097382	0.346	0.0255847
3656	1097709	0.002	0.0261337
3657	1097741	0.384	0.0259085
3658	1097789	0.002	0.0274462
3659	1098439	0.002	0.0274004
3660	1098593	0.016	0.0265051
3661	1100209	0.326	0.0270173
3662	1100732	0.598	0.0266248
3663	1101060	0.324	0.0266878
3664	1101260	0.06	0.027126
3665	1101303	0.06	0.027126
3666	1101395	0.01	0.0272694
3667	1101529	0.13	0.0261657
3668	1101683	0.004	0.0270225
3669	1102597	0.198	0.0240422
3670	1102601	0.002	0.0246956
3671	1102823	0.002	0.0243986
3672	1102927	0.002	0.0244389
3673	1104032	0.312	0.0241383
3674	1104135	0.312	0.0241383
3675	1104624	0.688	0.0241383
3676	1104716	0.01	0.0231975
3677	1105105	0.254	0.0232191
3678	1105364	0.186	0.0226491
3679	1106160	0.008	0.0230349
3680	1106276	0.006	0.0230674
3681	1106659	0.06	0.022617
3682	1106933	0.008	0.0224082
3683	1106979	0.25	0.0223399
3684	1107099	0.324	0.0222823
3685	1107457	0.002	0.0222924
3686	1107659	0.02	0.022246
3687	1107933	0.002	0.0222695
3688	1108143	0.322	0.0222523
3689	1108395	0.01	0.022032
3690	1108479	0.252	0.0222089
3691	1109135	0.024	0.0230179
3692	1109229	0.038	0.0228308
3693	1109284	0.322	0.0231427
3694	1109425	0.68	0.0231385
3695	1109528	0.036	0.0229678
3696	1109837	0.018	0.0231896
3697	1109923	0.004	0.02325
3698	1110003	0.68	0.0233948
3699	1110271	0.032	0.0234437
3700	1110879	0.002	0.0236082
3701	1110946	0.002	0.023607
3702	1111317	0.01	0.0230581
3703	1111679	0.024	0.0233572
3704	1112149	0.002	0.0234637
3705	1112271	0.026	0.0233753
3706	1112293	0.002	0.0233908
3707	1112339	0.252	0.0229106
3708	1112452	0.276	0.022717
3709	1112658	0.324	0.0233069
3710	1113177	0.654	0.023269
3711	1113366	0.026	0.0233793
3712	1113462	0.002	0.0235393
3713	1113956	0.024	0.0235134
3714	1114193	0.002	0.023765
3715	1114652	0.138	0.0230049
3716	1114968	0.324	0.0233716
3717	1115333	0.654	0.0233372
3718	1115896	0.132	0.0233103
3719	1116192	0.022	0.0241705
3720	1116659	0.028	0.0239525
3721	1117786	0.002	0.0240671
3722	1118100	0.006	0.0240361
3723	1118174	0.22	0.0234465
3724	1118181	0.266	0.0235381
3725	1120187	0.002	0.0270615
3726	1120407	0.014	0.0267928
3727	1120779	0.002	0.0268817
3728	1120960	0.008	0.0268736
3729	1120965	0.348	0.0260482
3730	1121160	0.508	0.0257896
3731	1121507	0.002	0.0259023
3732	1121618	0.002	0.0259985
3733	1122539	0.032	0.0256976
3734	1122870	0.504	0.0257123
3735	1123004	0.008	0.0256215
3736	1123084	0.356	0.0255053
3737	1123146	0.356	0.0255053
3738	1123279	0.5	0.025962
3739	1123780	0.002	0.0259274
3740	1124021	0.5	0.025931
3741	1124048	0.25	0.0249314
3742	1124556	0.03	0.0256564
3743	1125249	0.032	0.0257573
3744	1125340	0.498	0.0255929
3745	1125649	0.502	0.0255929
3746	1125673	0.012	0.0253848
3747	1125738	0.004	0.025025
3748	1125790	0.006	0.0251851
3749	1125900	0.032	0.0250271
3750	1125911	0.018	0.0250379
3751	1126332	0.002	0.0250393
3752	1126441	0.502	0.025023
3753	1126755	0.018	0.0267625
3754	1127019	0.412	0.0261204
3755	1127030	0.006	0.0264844
3756	1127531	0.468	0.0264137
3757	1127712	0.8	0.02573
3758	1127758	0.8	0.02573
3759	1128078	0.104	0.0257584
3760	1128405	0.04	0.0258167
3762	1128749	0.006	0.0258404
3763	1128771	0.802	0.0257939
3764	1129179	0.098	0.0243043
3765	1129404	0.02	0.0258331
3766	1129456	0.01	0.0248852
3767	1129648	0.038	0.0258255
3768	1129664	0.086	0.0257289
3769	1129710	0.814	0.0255655
3770	1129851	0.728	0.0255745
3771	1130011	0.086	0.0257286
3772	1130285	0.426	0.0254377
3774	1130438	0.002	0.0255197
3775	1130618	0.396	0.0256192
3776	1130650	0.038	0.0257644
3777	1130745	0.216	0.0256416
3778	1130779	0.67	0.0252655
3779	1130930	0.018	0.025307
3780	1130986	0.638	0.025183
3781	1131027	0.638	0.025183
3782	1131186	0.248	0.025195
3783	1131398	0.018	0.0252792
3784	1131483	0.27	0.0251011
3785	1131579	0.114	0.0253126
3786	1131864	0.246	0.0256102
3787	1131893	0.002	0.0258746
3788	1131932	0.156	0.0258071
3789	1132781	0.002	0.0261821
3790	1132883	0.368	0.0259875
3791	1133455	0.018	0.0273046
3792	1133475	0.002	0.027371
3793	1133989	0.754	0.0270964
3794	1134453	0.116	0.0269901
3795	1134590	0.02	0.0291887
3796	1135190	0.018	0.0291689
3797	1135472	0.016	0.0291792
3798	1135782	0.016	0.0290993
3799	1135930	0.246	0.0291214
3800	1136326	0.02	0.0303989
3801	1136420	0.002	0.0303748
3802	1136536	0.002	0.0299852
3803	1136561	0.002	0.0299926
3804	1137216	0.02	0.0300129
3805	1137394	0.03	0.0298854
3806	1137771	0.072	0.0297417
3807	1137858	0.004	0.0301188
3808	1137926	0.006	0.0299918
3809	1138052	0.02	0.029981
3810	1138114	0.02	0.029981
3811	1138228	0.018	0.0299097
3812	1138328	0.98	0.0300471
3813	1138668	0.018	0.0297936
3814	1139135	0.02	0.0299629
3815	1139226	0.236	0.0278183
3816	1139278	0.012	0.0292463
3817	1139360	0.002	0.0299276
3818	1139411	0.002	0.0299527
3819	1139419	0.006	0.0300253
3820	1140177	0.008	0.0298941
3821	1140797	0.02	0.0302823
3822	1140832	0.002	0.0303937
3823	1141123	0.004	0.0303621
3824	1141372	0.036	0.0300987
3825	1141601	0.03	0.0300071
3826	1141678	0.03	0.0300071
3827	1142305	0.03	0.0300071
3828	1142377	0.304	0.0290297
3829	1142912	0.026	0.0295307
3830	1143911	0.008	0.0295616
3831	1144262	0.006	0.0293964
3832	1144472	0.38	0.0269125
3833	1144600	0.984	0.0270098
3834	1145030	0.016	0.0270098
3835	1145146	0.01	0.0266227
3836	1145378	0.012	0.0269354
3837	1145421	0.836	0.0264095
3838	1145432	0.984	0.0264926
3839	1145690	0.302	0.025708
3840	1145860	0.382	0.0259317
3841	1146293	0.012	0.0264189
3842	1146495	0.068	0.0263481
3843	1146506	0.036	0.0266037
3844	1147165	0.096	0.0265156
3845	1147244	0.018	0.027713
3846	1147326	0.064	0.0275704
3847	1148001	0.004	0.0277565
3848	1148354	0.324	0.0275968
3849	1148627	0.092	0.0276527
3850	1149480	0.016	0.0277498
3851	1149502	0.014	0.0267206
3852	1149651	0.374	0.0272066
3853	1149841	0.026	0.0279085
3854	1150178	0.322	0.0275576
3855	1150447	0.004	0.0273745
3856	1150728	0.006	0.0278285
3857	1150741	0.016	0.027218
3858	1150910	0.006	0.0278431
3859	1150955	0.322	0.0282826
3860	1150966	0.564	0.0280944
3861	1151395	0.002	0.0284188
3862	1151402	0.886	0.0284258
3863	1151413	0.402	0.028374
3864	1151613	0.02	0.0288219
3865	1151746	0.026	0.0290233
3866	1151964	0.004	0.0291781
3867	1152714	0.008	0.0287117
3868	1153064	0.074	0.0293326
3869	1153311	0.028	0.0286961
3870	1153422	0.564	0.0295861
3871	1154324	0.318	0.0296503
3872	1155074	0.002	0.0296827
3873	1155190	0.004	0.0294829
3874	1155381	0.108	0.0291198
3875	1155422	0.002	0.0291864
3876	1155515	0.318	0.0290726
3877	1155659	0.006	0.0296778
3878	1155769	0.334	0.0296643
3879	1155974	0.21	0.0293843
3880	1156326	0.074	0.0297475
3881	1156469	0.466	0.0298561
3882	1156562	0.492	0.0298758
3883	1156572	0.492	0.0298758
3884	1157012	0.492	0.0298758
3885	1157020	0.492	0.0298758
3886	1157344	0.466	0.0298567
3887	1157421	0.014	0.0293126
3888	1157564	0.466	0.0293461
3889	1157593	0.01	0.0294473
3890	1157638	0.492	0.0294203
3891	1157762	0.508	0.0294203
3892	1157979	0.01	0.0297543
3893	1158354	0.418	0.0296209
3894	1158443	0.004	0.0295208
3895	1159066	0.002	0.0296338
3896	1159176	0.332	0.0292713
3897	1159529	0.958	0.0300303
3898	1159742	0.084	0.0298801
3899	1159864	0.874	0.0298788
3900	1159976	0.372	0.0289034
3901	1160631	0.958	0.029989
3902	1160746	0.058	0.0298901
3903	1160787	0.042	0.029894
3904	1160843	0.02	0.029836
3905	1160945	0.9	0.0299495
3906	1160950	0.002	0.0301578
3907	1160981	0.002	0.0301215
3908	1161044	0.02	0.0301769
3909	1161154	0.042	0.0302986
3910	1161317	0.042	0.0302986
3911	1161592	0.958	0.0302986
3912	1161627	0.958	0.0302986
3913	1161960	0.004	0.0302807
3914	1162056	0.008	0.030283
3915	1162360	0.042	0.0303322
3916	1162497	0.004	0.0303933
3917	1163699	0.964	0.0304113
3918	1163783	0.006	0.0304551
3919	1164006	0.332	0.0300313
3920	1164290	0.056	0.029841
3921	1164517	0.02	0.0299854
3922	1164611	0.002	0.0298949
3923	1164929	0.002	0.0299334
3924	1164955	0.002	0.0298257
3925	1165245	0.61	0.0298483
3926	1165443	0.056	0.0307356
3927	1167497	0.242	0.0292357
3928	1168415	0.014	0.0298627
3929	1168973	0.028	0.0295686
3930	1169071	0.002	0.0296906
3931	1169260	0.018	0.0296763
3932	1169304	0.674	0.02867
3933	1169334	0.324	0.0286547
3934	1169483	0.002	0.0291955
3935	1169621	0.002	0.0293085
3936	1170296	0.394	0.0279276
3937	1171438	0.004	0.0278387
3938	1171739	0.314	0.0271142
3939	1171764	0.606	0.0295512
3940	1171905	0.016	0.0305677
3941	1172003	0.002	0.0306024
3942	1172364	0.008	0.0295288
3943	1172782	0.38	0.0279339
3944	1172887	0.07	0.0303748
3945	1173108	0.016	0.0310129
3946	1173494	0.008	0.031063
3947	1173693	0.006	0.031052
3948	1173842	0.028	0.0312738
3949	1173998	0.026	0.0311492
3950	1174108	0.02	0.0311877
3951	1174936	0.028	0.0323
3952	1175158	0.028	0.0323
3953	1175366	0.002	0.032481
3954	1175371	0.374	0.0322844
3955	1175601	0.048	0.0319699
3956	1175880	0.626	0.032511
3957	1177264	0.004	0.0324866
3958	1177265	0.376	0.0325016
3959	1177297	0.01	0.0328155
3960	1177662	0.006	0.0329976
3961	1177950	0.024	0.0328105
3962	1178656	0.008	0.0329088
3963	1178890	0.002	0.033005
3964	1178894	0.002	0.0330111
3965	1179109	0.094	0.028066
3966	1179204	0.016	0.0286481
3967	1179359	0.038	0.0283842
3968	1179784	0.004	0.0292995
3969	1181547	0.016	0.0295626
3970	1181584	0.372	0.0284396
3971	1181638	0.18	0.0277155
